Year,Site,Habitat,Taxonomy_Substrate_Functional_Group,mean_percent_cover
2016,LTER 2,Backreef,Turbinaria ornata,3.12
2016,LTER 2,Outer 10,Algal Turf,37.04
2016,LTER 2,Outer 10,Asparagopsis taxiformis,2.72
2016,LTER 2,Outer 10,Coral,36.88
2016,LTER 2,Outer 10,Crustose Corallines,12.72
2016,LTER 2,Outer 10,Cyanophyta,0.4
2016,LTER 2,Outer 10,Halimeda discoidea,0.32
2016,LTER 2,Outer 10,Halimeda minima,0.56
2016,LTER 2,Outer 10,Lobophora variegata,0.08
2016,LTER 2,Outer 10,Millepora platyphylla,7.76
2016,LTER 2,Outer 10,Peyssonnelia sp.,1.04
2016,LTER 2,Outer 10,Sand,0.48
2016,LTER 2,Outer 17,Algal Turf,57.6
2016,LTER 2,Outer 17,Asparagopsis taxiformis,3.84
2016,LTER 2,Outer 17,Coral,18.08
2016,LTER 2,Outer 17,Crustose Corallines,13.76
2016,LTER 2,Outer 17,Halimeda minima,0.16
2016,LTER 2,Outer 17,Lobophora variegata,1.12
2016,LTER 2,Outer 17,Peyssonnelia sp.,1.68
2016,LTER 2,Outer 17,Sand,3.76
2016,LTER 3,Fringing,Algal Turf,32.32
2016,LTER 3,Fringing,Coral,23.6
2016,LTER 3,Fringing,Crustose Corallines,0.24
2016,LTER 3,Fringing,Cyanophyta,1.84
2016,LTER 3,Fringing,Damselfish Turf,14.24
2016,LTER 3,Fringing,Dictyota bartayresiana,5.04
2016,LTER 3,Fringing,Halimeda distorta,0.08
2016,LTER 3,Fringing,Halimeda minima,0.08
2016,LTER 3,Fringing,Lobophora variegata,1.84
2016,LTER 3,Fringing,Sand,20.56
2016,LTER 3,Fringing,Turbinaria ornata,0.16
2016,LTER 3,Backreef,Algal Turf,29.2
2016,LTER 3,Backreef,Amansia rhodantha,8.64
2016,LTER 3,Backreef,Caulerpa serrulata,0.16
2016,LTER 3,Backreef,Chnoospora implexa,3.44
2016,LTER 3,Backreef,Coral,11.84
2016,LTER 3,Backreef,Crustose Corallines,2.32
2016,LTER 3,Backreef,Cyanophyta,1.68
2016,LTER 3,Backreef,Damselfish Turf,3.76
2016,LTER 3,Backreef,Dictyota bartayresiana,3.92
2016,LTER 3,Backreef,Dictyota divaricata,0.16
2016,LTER 3,Backreef,Galaxaura filamentosa,0.08
2016,LTER 3,Backreef,Halimeda discoidea,0.08
2016,LTER 3,Backreef,Halimeda distorta,1.2
2016,LTER 3,Backreef,Halimeda minima,0.24
2016,LTER 3,Backreef,Halimeda opuntia,0.08
2016,LTER 3,Backreef,Hypnea spinella,0.32
2016,LTER 3,Backreef,Lobophora variegata,0.48
2016,LTER 3,Backreef,Sand,25.28
2016,LTER 3,Backreef,Sargassum pacificum,0.24
2016,LTER 3,Backreef,Tridacna sp.,0.32
2016,LTER 3,Backreef,Turbinaria ornata,6.56
2016,LTER 3,Outer 10,Algal Turf,37.76
2016,LTER 3,Outer 10,Coral,12.96
2016,LTER 3,Outer 10,Crustose Corallines,18.72
2016,LTER 3,Outer 10,Halimeda distorta,0.32
2016,LTER 3,Outer 10,Halimeda minima,0.48
2016,LTER 3,Outer 10,Halimeda taenicola,0.08
2016,LTER 3,Outer 10,Lobophora variegata,0.32
2016,LTER 3,Outer 10,Peyssonnelia sp.,8.72
2016,LTER 3,Outer 10,Sand,4.72
2016,LTER 3,Outer 10,Turbinaria ornata,15.92
2016,LTER 3,Outer 17,Actinotrichia fragilis,0.08
2016,LTER 3,Outer 17,Algal Turf,34.8
2016,LTER 3,Outer 17,Coral,8.08
2016,LTER 3,Outer 17,Crustose Corallines,21.84
2016,LTER 3,Outer 17,Dictyota friabilis,0.4
2016,LTER 3,Outer 17,Halimeda minima,5.6
2016,LTER 3,Outer 17,Lobophora variegata,4.48
2016,LTER 3,Outer 17,Peyssonnelia sp.,22.88
2016,LTER 3,Outer 17,Sand,1.84
2016,LTER 4,Fringing,Actinotrichia fragilis,0.08
2016,LTER 4,Fringing,Algal Turf,31.92
2016,LTER 4,Fringing,Amansia rhodantha,0.32
2016,LTER 4,Fringing,Chnoospora implexa,0.24
2016,LTER 4,Fringing,Coral,18.64
2016,LTER 4,Fringing,Corallimorpharia,0.08
2016,LTER 4,Fringing,Crustose Corallines,0.72
2016,LTER 4,Fringing,Cyanophyta,1.76
2016,LTER 4,Fringing,Dictyota bartayresiana,2.16
2016,LTER 4,Fringing,Galaxaura filamentosa,0.32
2016,LTER 4,Fringing,Halimeda opuntia,0.64
2016,LTER 4,Fringing,Peyssonnelia sp.,0.16
2016,LTER 4,Fringing,Sand,42.96
2016,LTER 4,Backreef,Algal Turf,39.2
2016,LTER 4,Backreef,Amansia rhodantha,4.64
2016,LTER 4,Backreef,Caulerpa serrulata,0.16
2016,LTER 4,Backreef,Coral,23.76
2016,LTER 4,Backreef,Crustose Corallines,1.28
2016,LTER 4,Backreef,Cyanophyta,2.72
2016,LTER 4,Backreef,Damselfish Turf,0.08
2016,LTER 4,Backreef,Dictyota bartayresiana,4.4
2016,LTER 4,Backreef,Dictyota friabilis,0.08
2016,LTER 4,Backreef,Halimeda discoidea,0.96
2016,LTER 4,Backreef,Halimeda distorta,0.08
2016,LTER 4,Backreef,Halimeda incrassata,0.08
2016,LTER 4,Backreef,Halimeda opuntia,1.04
2016,LTER 4,Backreef,Halimeda taenicola,0.16
2016,LTER 4,Backreef,Lobophora variegata,0.88
2016,LTER 4,Backreef,Sand,15.28
2016,LTER 4,Backreef,Sargassum pacificum,0.08
2016,LTER 4,Backreef,Tridacna sp.,0.32
2016,LTER 4,Backreef,Turbinaria ornata,4.8
2016,LTER 4,Outer 10,Algal Turf,42.4
2016,LTER 4,Outer 10,Coral,25.12
2016,LTER 4,Outer 10,Crustose Corallines,22.8
2016,LTER 4,Outer 10,Cyanophyta,0.16
2016,LTER 4,Outer 10,Halimeda distorta,0.08
2016,LTER 4,Outer 10,Halimeda minima,0.08
2016,LTER 4,Outer 10,Millepora platyphylla,5.68
2016,LTER 4,Outer 10,Peyssonnelia sp.,3.68
2016,LTER 4,Outer 10,Sand,0
2016,LTER 4,Outer 17,Algal Turf,36.96
2016,LTER 4,Outer 17,Coral,17.68
2016,LTER 4,Outer 17,Crustose Corallines,30.8
2016,LTER 4,Outer 17,Halimeda minima,0.96
2016,LTER 4,Outer 17,Millepora platyphylla,0.24
2016,LTER 4,Outer 17,Peyssonnelia sp.,12.4
2016,LTER 4,Outer 17,Sand,0.8
2016,LTER 4,Outer 17,Soft Coral,0.16
2016,LTER 5,Fringing,Actinotrichia fragilis,2.56
2016,LTER 5,Fringing,Algal Turf,15.12
2016,LTER 5,Fringing,Coral,71.04
2016,LTER 5,Fringing,Corallimorpharia,0.72
2016,LTER 5,Fringing,Crustose Corallines,0
2016,LTER 5,Fringing,Cyanophyta,1.36
2016,LTER 5,Fringing,Damselfish Turf,1.28
2016,LTER 5,Fringing,Dictyota bartayresiana,0.72
2016,LTER 5,Fringing,Halimeda distorta,0.4
2016,LTER 5,Fringing,Halimeda minima,0.32
2016,LTER 5,Fringing,Sand,6.24
2016,LTER 5,Fringing,Sponge,0.24
2016,LTER 5,Backreef,Algal Turf,24.4
2016,LTER 5,Backreef,Amansia rhodantha,0.4
2016,LTER 5,Backreef,Coral,21.84
2016,LTER 5,Backreef,Crustose Corallines,0.88
2016,LTER 5,Backreef,Cyanophyta,1.04
2016,LTER 5,Backreef,Damselfish Turf,5.44
2016,LTER 5,Backreef,Dictyota bartayresiana,0.24
2016,LTER 5,Backreef,Halimeda distorta,0.64
2016,LTER 5,Backreef,Halimeda minima,0.32
2016,LTER 5,Backreef,Sand,42.88
2016,LTER 5,Backreef,Turbinaria ornata,1.92
2016,LTER 5,Outer 10,Algal Turf,41.44
2016,LTER 5,Outer 10,Coral,22.4
2016,LTER 5,Outer 10,Crustose Corallines,16.48
2016,LTER 5,Outer 10,Cyanophyta,4.72
2016,LTER 5,Outer 10,Halimeda discoidea,0.16
2016,LTER 5,Outer 10,Halimeda distorta,0.32
2016,LTER 5,Outer 10,Halimeda minima,0.32
2016,LTER 5,Outer 10,Halimeda taenicola,0.56
2016,LTER 5,Outer 10,Millepora platyphylla,2.96
2016,LTER 5,Outer 10,Peyssonnelia sp.,10.56
2016,LTER 5,Outer 10,Sand,0.08
2016,LTER 5,Outer 17,Algal Turf,35.04
2016,LTER 5,Outer 17,Coral,21.76
2016,LTER 5,Outer 17,Crustose Corallines,24.16
2016,LTER 5,Outer 17,Halimeda minima,0.32
2016,LTER 5,Outer 17,Lobophora variegata,0.08
2016,LTER 5,Outer 17,Millepora platyphylla,3.12
2016,LTER 5,Outer 17,Peyssonnelia sp.,9.12
2016,LTER 5,Outer 17,Sand,3.68
2016,LTER 5,Outer 17,Soft Coral,2.72
2016,LTER 6,Fringing,Algal Turf,40.72
2016,LTER 6,Fringing,Amansia rhodantha,21.04
2016,LTER 6,Fringing,Caulerpa racemosa,0.16
2016,LTER 6,Fringing,Coral,4.48
2016,LTER 6,Fringing,Corallimorpharia,0.72
2016,LTER 6,Fringing,Crustose Corallines,0.08
2016,LTER 6,Fringing,Cyanophyta,9.12
2016,LTER 6,Fringing,Damselfish Turf,5.92
2016,LTER 6,Fringing,Dictyota bartayresiana,14.88
2016,LTER 6,Fringing,Halimeda distorta,0.32
2016,LTER 6,Fringing,Halimeda opuntia,0.08
2016,LTER 6,Fringing,Sand,0.88
2016,LTER 6,Fringing,Turbinaria ornata,1.6
2016,LTER 6,Backreef,Algal Turf,22.64
2016,LTER 6,Backreef,Caulerpa racemosa,0.08
2016,LTER 6,Backreef,Coral,21.12
2016,LTER 6,Backreef,Crustose Corallines,0.88
2016,LTER 6,Backreef,Cyanophyta,0.56
2016,LTER 6,Backreef,Damselfish Turf,8.56
2016,LTER 6,Backreef,Dictyota bartayresiana,0.16
2016,LTER 6,Backreef,Galaxaura filamentosa,0.08
2016,LTER 6,Backreef,Halimeda distorta,0.88
2016,LTER 6,Backreef,Halimeda minima,0.08
2016,LTER 6,Backreef,Sand,44.96
2016,LTER 6,Outer 10,Algal Turf,38
2016,LTER 6,Outer 10,Asparagopsis taxiformis,6
2016,LTER 6,Outer 10,Coral,34.24
2016,LTER 6,Outer 10,Crustose Corallines,16.88
2016,LTER 6,Outer 10,Cyanophyta,1.44
2016,LTER 6,Outer 10,Halimeda discoidea,0.24
2016,LTER 6,Outer 10,Halimeda minima,0.72
2016,LTER 6,Outer 10,Halimeda taenicola,0.24
2016,LTER 6,Outer 10,Millepora platyphylla,1.04
2016,LTER 6,Outer 10,Peyssonnelia sp.,0.8
2016,LTER 6,Outer 10,Sand,0.4
2016,LTER 6,Outer 17,Algal Turf,40.32
2016,LTER 6,Outer 17,Asparagopsis taxiformis,4.96
2016,LTER 6,Outer 17,Coral,18.96
2016,LTER 6,Outer 17,Crustose Corallines,26.32
2016,LTER 6,Outer 17,Halimeda minima,0.08
2016,LTER 6,Outer 17,Millepora platyphylla,0.24
2016,LTER 6,Outer 17,Peyssonnelia sp.,4.72
2016,LTER 6,Outer 17,Sand,4.4
2017,LTER 1,Fringing,Algal Turf,13.36
2017,LTER 1,Fringing,Amphiroa fragilissima,0.08
2017,LTER 1,Fringing,Boodlea kaeneana,0.08
2017,LTER 1,Fringing,Coral,2.56
2017,LTER 1,Fringing,Coral Rubble,31.84
2017,LTER 1,Fringing,Crustose Corallines,11.44
2017,LTER 1,Fringing,Damselfish Turf,1.2
2017,LTER 1,Fringing,Dictyota bartayresiana,13.36
2017,LTER 1,Fringing,Halimeda distorta,0.16
2017,LTER 1,Fringing,Sand,24.96
2017,LTER 1,Fringing,Sponge,0.96
2017,LTER 1,Backreef,Algal Turf,23.44
2017,LTER 1,Backreef,Amansia rhodantha,0.08
2017,LTER 1,Backreef,Amphiroa fragilissima,0.08
2017,LTER 1,Backreef,Cladophoropsis membranacea,0.24
2017,LTER 1,Backreef,Coral,5.04
2017,LTER 1,Backreef,Coral Rubble,1.28
2017,LTER 1,Backreef,Crustose Corallines,17.36
2017,LTER 1,Backreef,Damselfish Turf,3.183673469387755
2017,LTER 1,Backreef,Dictyota bartayresiana,2.16
2017,LTER 1,Backreef,Halimeda discoidea,0.24
2017,LTER 1,Backreef,Halimeda distorta,0.16
2017,LTER 1,Backreef,Sand,29.04
2017,LTER 1,Backreef,Sargassum pacificum,4.32
2017,LTER 1,Backreef,Turbinaria ornata,13.44
2017,LTER 1,Outer 10,Algal Turf,17.6
2017,LTER 1,Outer 10,Asparagopsis taxiformis,0.72
2017,LTER 1,Outer 10,Coral,72.48
2017,LTER 1,Outer 10,Crustose Corallines,4.56
2017,LTER 1,Outer 10,Dictyota friabilis,0.08
2017,LTER 1,Outer 10,Halimeda discoidea,0.24
2017,LTER 1,Outer 10,Halimeda minima,0.48
2017,LTER 1,Outer 10,Lobophora variegata,0.16
2017,LTER 1,Outer 10,Millepora platyphylla,2.96
2017,LTER 1,Outer 10,Peyssonnelia sp.,0.48
2017,LTER 1,Outer 10,Sand,0.24
2017,LTER 1,Outer 17,Algal Turf,51.44
2017,LTER 1,Outer 17,Asparagopsis taxiformis,3.44
2017,LTER 1,Outer 17,Coral,24.72
2017,LTER 1,Outer 17,Crustose Corallines,14.4
2017,LTER 1,Outer 17,Halimeda minima,0.16
2017,LTER 1,Outer 17,Lobophora variegata,1.68
2017,LTER 1,Outer 17,Peyssonnelia sp.,1.12
2017,LTER 1,Outer 17,Sand,3.2
2017,LTER 2,Fringing,Algal Turf,15.92
2017,LTER 2,Fringing,Bare Space,5.92
2017,LTER 2,Fringing,Coral,4.56
2017,LTER 2,Fringing,Coral Rubble,5.92
2017,LTER 2,Fringing,Crustose Corallines,5.52
2017,LTER 2,Fringing,Cyanophyta,0.24
2017,LTER 2,Fringing,Damselfish Turf,40.16
2017,LTER 2,Fringing,Dictyota bartayresiana,1.44
2017,LTER 2,Fringing,Halimeda distorta,0.24
2017,LTER 2,Fringing,Padina boryana,0.16
2017,LTER 2,Fringing,Peyssonnelia sp.,0.16
2017,LTER 2,Fringing,Sand,4.4
2017,LTER 2,Fringing,Sponge,0.24
2017,LTER 2,Fringing,Turbinaria ornata,15.12
2017,LTER 2,Backreef,Algal Turf,0.72
2017,LTER 2,Backreef,Bare Space,17.68
2017,LTER 2,Backreef,Coral,0.48
2017,LTER 2,Backreef,Coral Rubble,11.44
2017,LTER 2,Backreef,Crustose Corallines,3.52
2017,LTER 2,Backreef,Damselfish Turf,12.16
2017,LTER 2,Backreef,Dichotomaria marginata,1.84
2017,LTER 2,Backreef,Dictyota bartayresiana,21.04
2017,LTER 2,Backreef,Dictyota divaricata,0.8
2017,LTER 2,Backreef,Galaxaura sp.,0.32
2017,LTER 2,Backreef,Halimeda distorta,0.56
2017,LTER 2,Backreef,Padina boryana,0.08
2017,LTER 2,Backreef,Peyssonnelia sp.,0.16
2017,LTER 2,Backreef,Sand,20.4
2017,LTER 2,Backreef,Sporolithon sp.,0.8
2017,LTER 2,Backreef,Turbinaria ornata,8
2017,LTER 2,Outer 10,Algal Turf,38.16
2017,LTER 2,Outer 10,Asparagopsis taxiformis,3.2
2017,LTER 2,Outer 10,Coral,40.32
2017,LTER 2,Outer 10,Crustose Corallines,8.96
2017,LTER 2,Outer 10,Cyanophyta,0.88
2017,LTER 2,Outer 10,Halimeda discoidea,0.16
2017,LTER 2,Outer 10,Halimeda minima,0.24
2017,LTER 2,Outer 10,Lobophora variegata,0.48
2017,LTER 2,Outer 10,Millepora platyphylla,6
2017,LTER 2,Outer 10,Peyssonnelia sp.,0.24
2017,LTER 2,Outer 10,Sand,1.36
2017,LTER 2,Outer 17,Algal Turf,62.48
2017,LTER 2,Outer 17,Asparagopsis taxiformis,1.84
2017,LTER 2,Outer 17,Coral,20.64
2017,LTER 2,Outer 17,Crustose Corallines,10.48
2017,LTER 2,Outer 17,Lobophora variegata,0.4
2017,LTER 2,Outer 17,Millepora platyphylla,0.16
2017,LTER 2,Outer 17,Peyssonnelia sp.,2.08
2017,LTER 2,Outer 17,Sand,1.92
2017,LTER 3,Fringing,Algal Turf,41.68
2017,LTER 3,Fringing,Asparagopsis taxiformis,0.4
2017,LTER 3,Fringing,Bare Space,1.44
2017,LTER 3,Fringing,Coral,11.76
2017,LTER 3,Fringing,Coral Rubble,10.24
2017,LTER 3,Fringing,Crustose Corallines,3.12
2017,LTER 3,Fringing,Cyanophyta,1.76
2017,LTER 3,Fringing,Damselfish Turf,7.04
2017,LTER 3,Fringing,Dictyota bartayresiana,3.68
2017,LTER 3,Fringing,Sand,18.88
2017,LTER 3,Backreef,Algal Turf,47.44
2017,LTER 3,Backreef,Amansia rhodantha,0.24
2017,LTER 3,Backreef,Bare Space,0.4
2017,LTER 3,Backreef,Coral,10.8
2017,LTER 3,Backreef,Coral Rubble,7.2
2017,LTER 3,Backreef,Crustose Corallines,1.68
2017,LTER 3,Backreef,Cyanophyta,0.4
2017,LTER 3,Backreef,Damselfish Turf,6.88
2017,LTER 3,Backreef,Dictyota bartayresiana,1.68
2017,LTER 3,Backreef,Halimeda discoidea,0.72
2017,LTER 3,Backreef,Halimeda minima,0.16
2017,LTER 3,Backreef,Halimeda sp.,0.16
2017,LTER 3,Backreef,Halimeda taenicola,0.16
2017,LTER 3,Backreef,Sand,16.08
2017,LTER 3,Backreef,Sargassum pacificum,0.32
2017,LTER 3,Backreef,Tridacna sp.,0.08
2017,LTER 3,Backreef,Turbinaria ornata,5.6
2017,LTER 3,Outer 10,Algal Turf,34.4
2017,LTER 3,Outer 10,Coral,17.04
2017,LTER 3,Outer 10,Crustose Corallines,19.92
2017,LTER 3,Outer 10,Halimeda discoidea,0.24
2017,LTER 3,Outer 10,Halimeda distorta,0.64
2017,LTER 3,Outer 10,Halimeda minima,0.56
2017,LTER 3,Outer 10,Halimeda taenicola,0.08
2017,LTER 3,Outer 10,Peyssonnelia sp.,5.92
2017,LTER 3,Outer 10,Sand,4.16
2017,LTER 3,Outer 10,Turbinaria ornata,17.04
2017,LTER 3,Outer 17,Algal Turf,43.92
2017,LTER 3,Outer 17,Coral,9.84
2017,LTER 3,Outer 17,Crustose Corallines,20.48
2017,LTER 3,Outer 17,Halimeda distorta,3.44
2017,LTER 3,Outer 17,Halimeda minima,8.32
2017,LTER 3,Outer 17,Microdictyon okamurae,0.1
2017,LTER 3,Outer 17,Peyssonnelia sp.,15.8
2017,LTER 3,Outer 17,Sand,1.28
2017,LTER 4,Fringing,Algal Turf,8.96
2017,LTER 4,Fringing,Amansia rhodantha,0.08
2017,LTER 4,Fringing,Bare Space,0.88
2017,LTER 4,Fringing,Coral,19.04
2017,LTER 4,Fringing,Coral Rubble,27.52
2017,LTER 4,Fringing,Crustose Corallines,0.4
2017,LTER 4,Fringing,Cyanophyta,2.08
2017,LTER 4,Fringing,Damselfish Turf,3.04
2017,LTER 4,Fringing,Dictyota bartayresiana,0.24
2017,LTER 4,Fringing,Halimeda distorta,0.24
2017,LTER 4,Fringing,Sand,38.285714285714285
2017,LTER 4,Backreef,Algal Turf,34.48
2017,LTER 4,Backreef,Amansia rhodantha,1.76
2017,LTER 4,Backreef,Bare Space,2.16
2017,LTER 4,Backreef,Coral,24.08
2017,LTER 4,Backreef,Coral Rubble,18.53061224489796
2017,LTER 4,Backreef,Crustose Corallines,4.16
2017,LTER 4,Backreef,Cyanophyta,0.48
2017,LTER 4,Backreef,Damselfish Turf,3.04
2017,LTER 4,Backreef,Dictyota bartayresiana,1.12
2017,LTER 4,Backreef,Halimeda opuntia,0.08
2017,LTER 4,Backreef,Sand,8.4
2017,LTER 4,Backreef,Tridacna sp.,0.16
2017,LTER 4,Backreef,Turbinaria ornata,1.92
2017,LTER 4,Outer 10,Algal Turf,40.88
2017,LTER 4,Outer 10,Coral,29.2
2017,LTER 4,Outer 10,Crustose Corallines,22.8
2017,LTER 4,Outer 10,Cyanophyta,0.32
2017,LTER 4,Outer 10,Millepora platyphylla,4.08
2017,LTER 4,Outer 10,Peyssonnelia sp.,2.16
2017,LTER 4,Outer 10,Sand,0.56
2017,LTER 4,Outer 17,Algal Turf,37.6
2017,LTER 4,Outer 17,Coral,22.96
2017,LTER 4,Outer 17,Crustose Corallines,26.16
2017,LTER 4,Outer 17,Cyanophyta,0.32
2017,LTER 4,Outer 17,Millepora platyphylla,0.4
2017,LTER 4,Outer 17,Peyssonnelia sp.,10.72
2017,LTER 4,Outer 17,Sand,1.68
2017,LTER 4,Outer 17,Soft Coral,0.16
2017,LTER 5,Fringing,Algal Turf,0
2017,LTER 5,Fringing,Bare Space,5.92
2017,LTER 5,Fringing,Coral,67.92
2017,LTER 5,Fringing,Coral Rubble,7.04
2017,LTER 5,Fringing,Crustose Corallines,0
2017,LTER 5,Fringing,Damselfish Turf,7.04
2017,LTER 5,Fringing,Halimeda distorta,1.04
2017,LTER 5,Fringing,Sand,11.04
2017,LTER 5,Backreef,Algal Turf,16.24
2017,LTER 5,Backreef,Amansia rhodantha,1.04
2017,LTER 5,Backreef,Bare Space,2.64
2017,LTER 5,Backreef,Coral,24.16
2017,LTER 5,Backreef,Coral Rubble,6.4
2017,LTER 5,Backreef,Crustose Corallines,0.56
2017,LTER 5,Backreef,Cyanophyta,0.16
2017,LTER 5,Backreef,Damselfish Turf,10.24
2017,LTER 5,Backreef,Halimeda distorta,0.24
2017,LTER 5,Backreef,Halimeda opuntia,0.16
2017,LTER 5,Backreef,Sand,37.44
2017,LTER 5,Backreef,Shell Debris,0.08
2017,LTER 5,Backreef,Sporolithon sp.,0.64
2017,LTER 5,Outer 10,Algal Turf,38.32
2017,LTER 5,Outer 10,Coral,30
2017,LTER 5,Outer 10,Crustose Corallines,13.76
2017,LTER 5,Outer 10,Cyanophyta,6
2017,LTER 5,Outer 10,Halimeda discoidea,0.08
2017,LTER 5,Outer 10,Halimeda distorta,0.32
2017,LTER 5,Outer 10,Halimeda macroloba,0.16
2017,LTER 5,Outer 10,Halimeda minima,0.4
2017,LTER 5,Outer 10,Halimeda taenicola,0.4
2017,LTER 5,Outer 10,Millepora platyphylla,2.64
2017,LTER 5,Outer 10,Peyssonnelia sp.,8.32
2017,LTER 5,Outer 10,Sand,0.4
2017,LTER 5,Outer 17,Algal Turf,35.2
2017,LTER 5,Outer 17,Coral,28.4
2017,LTER 5,Outer 17,Crustose Corallines,19.36
2017,LTER 5,Outer 17,Cyanophyta,0.1
2017,LTER 5,Outer 17,Halimeda minima,0.32
2017,LTER 5,Outer 17,Halimeda taenicola,0.1
2017,LTER 5,Outer 17,Millepora platyphylla,3.52
2017,LTER 5,Outer 17,Peyssonnelia sp.,7.6
2017,LTER 5,Outer 17,Sand,3.2
2017,LTER 5,Outer 17,Soft Coral,2.24
2017,LTER 6,Fringing,Algal Turf,41.92
2017,LTER 6,Fringing,Amansia rhodantha,3.76
2017,LTER 6,Fringing,Bare Space,3.44
2017,LTER 6,Fringing,Coral,2.8
2017,LTER 6,Fringing,Coral Rubble,3.04
2017,LTER 6,Fringing,Crustose Corallines,12.8
2017,LTER 6,Fringing,Damselfish Turf,14.24
2017,LTER 6,Fringing,Dictyota bartayresiana,9.28
2017,LTER 6,Fringing,Galaxaura sp.,0.08
2017,LTER 6,Fringing,Halimeda distorta,0.4
2017,LTER 6,Fringing,No data,-1
2017,LTER 6,Fringing,Sand,2.72
2017,LTER 6,Fringing,Shell Debris,0.56
2017,LTER 6,Fringing,Sporolithon sp.,0.16
2017,LTER 6,Fringing,Turbinaria ornata,3.84
2017,LTER 6,Backreef,Algal Turf,7.52
2017,LTER 6,Backreef,Bare Space,8.8
2017,LTER 6,Backreef,Coral,28.4
2017,LTER 6,Backreef,Coral Rubble,12.88
2017,LTER 6,Backreef,Crustose Corallines,0.32
2017,LTER 6,Backreef,Damselfish Turf,15.44
2017,LTER 6,Backreef,Halimeda discoidea,0.16
2017,LTER 6,Backreef,Halimeda distorta,0.56
2017,LTER 6,Backreef,Sand,25.68
2017,LTER 6,Backreef,Tridacna sp.,0.16
2017,LTER 6,Backreef,Turbinaria ornata,0.08
2017,LTER 6,Outer 10,Algal Turf,35.12
2017,LTER 6,Outer 10,Asparagopsis taxiformis,2.08
2017,LTER 6,Outer 10,Coral,40.08
2017,LTER 6,Outer 10,Crustose Corallines,14.08
2017,LTER 6,Outer 10,Cyanophyta,4.4
2017,LTER 6,Outer 10,Halimeda minima,0.32
2017,LTER 6,Outer 10,Halimeda taenicola,0.08
2017,LTER 6,Outer 10,Millepora platyphylla,1.04
2017,LTER 6,Outer 10,Peyssonnelia sp.,1.52
2017,LTER 6,Outer 10,Sand,1.28
2017,LTER 6,Outer 17,Algal Turf,41.68
2017,LTER 6,Outer 17,Asparagopsis taxiformis,2.48
2017,LTER 6,Outer 17,Coral,22.24
2017,LTER 6,Outer 17,Crustose Corallines,21.92
2017,LTER 6,Outer 17,Cyanophyta,1.52
2017,LTER 6,Outer 17,Halimeda discoidea,0.08
2017,LTER 6,Outer 17,Halimeda minima,0.32
2017,LTER 6,Outer 17,Halimeda taenicola,0.08
2017,LTER 6,Outer 17,Millepora platyphylla,0.08
2017,LTER 6,Outer 17,Peyssonnelia sp.,3.36
2017,LTER 6,Outer 17,Sand,6.24
2018,LTER 1,Fringing,Algal Turf,14
2018,LTER 1,Fringing,Coral,1.68
2018,LTER 1,Fringing,Coral Rubble,58.8
2018,LTER 1,Fringing,Crustose Corallines,1.44
2018,LTER 1,Fringing,Cyanophyta,0.88
2018,LTER 1,Fringing,Damselfish Turf,1.92
2018,LTER 1,Fringing,Dictyota bartayresiana,1.52
2018,LTER 1,Fringing,Halimeda minima,0.08
2018,LTER 1,Fringing,Sand,19.68
2018,LTER 1,Backreef,Algal Turf,42.32
2018,LTER 1,Backreef,Amansia rhodantha,1.2
2018,LTER 1,Backreef,Coral,5.68
2018,LTER 1,Backreef,Coral Rubble,10.56
2018,LTER 1,Backreef,Crustose Corallines,10.72
2018,LTER 1,Backreef,Damselfish Turf,2.32
2018,LTER 1,Backreef,Dictyota bartayresiana,1.12
2018,LTER 1,Backreef,Halimeda discoidea,0.08
2018,LTER 1,Backreef,Halimeda minima,0.08
2018,LTER 1,Backreef,Sand,10.16
2018,LTER 1,Backreef,Sargassum pacificum,5.52
2018,LTER 1,Backreef,Turbinaria ornata,10.24
2018,LTER 1,Outer 10,Algal Turf,8.48
2018,LTER 1,Outer 10,Asparagopsis taxiformis,0.24
2018,LTER 1,Outer 10,Coral,83.36
2018,LTER 1,Outer 10,Crustose Corallines,4.96
2018,LTER 1,Outer 10,Halimeda minima,0.56
2018,LTER 1,Outer 10,Millepora platyphylla,2.16
2018,LTER 1,Outer 10,Peyssonnelia sp.,0.24
2018,LTER 1,Outer 17,Algal Turf,43.28
2018,LTER 1,Outer 17,Asparagopsis taxiformis,3.44
2018,LTER 1,Outer 17,Coral,30.64
2018,LTER 1,Outer 17,Crustose Corallines,16.96
2018,LTER 1,Outer 17,Halimeda minima,0.16
2018,LTER 1,Outer 17,Lobophora variegata,1.12
2018,LTER 1,Outer 17,Millepora platyphylla,0.16
2018,LTER 1,Outer 17,Peyssonnelia sp.,2.16
2018,LTER 1,Outer 17,Sand,2.08
2018,LTER 2,Fringing,Algal Turf,21.44
2018,LTER 2,Fringing,Amansia rhodantha,0.08
2018,LTER 2,Fringing,Coral,1.68
2018,LTER 2,Fringing,Coral Rubble,10.56
2018,LTER 2,Fringing,Crustose Corallines,2.72
2018,LTER 2,Fringing,Damselfish Turf,43.6
2018,LTER 2,Fringing,Dictyota bartayresiana,0.08
2018,LTER 2,Fringing,Halimeda minima,0.16
2018,LTER 2,Fringing,Millepora platyphylla,2.48
2018,LTER 2,Fringing,Peyssonnelia sp.,2.56
2018,LTER 2,Fringing,Sand,2.56
2018,LTER 2,Fringing,Turbinaria ornata,12.08
